trade_id,trader_id,symbol,buy_date,sell_date,buy_value,sell_value,quantity,pnl
10860,97,NVDA,2024-10-09,2024-10-16,14966.04,14776.37,25,-189.67
10861,97,TSLA,2024-10-16,2024-10-26,13973.06,13714.98,55,-258.08
10862,97,NFLX,2024-10-26,2024-11-22,12414.02,13270.99,24,856.96
10863,97,META,2024-11-01,2024-11-27,10821.86,10165.9,100,-655.96
10864,97,AMD,2024-11-04,2024-11-13,13200.93,14277.41,27,1076.48
10865,97,AAPL,2024-11-10,2024-11-18,13188.31,12994.61,52,-193.7
10866,97,NFLX,2024-11-13,2024-12-11,9625.22,10494.2,95,868.98
10867,97,NVDA,2024-11-17,2024-11-23,17395.01,17318.92,47,-76.09
10868,97,META,2024-11-20,2024-11-29,9663.18,10005.48,68,342.3
10869,97,META,2024-11-24,2024-12-10,11205.19,10208.32,84,-996.86
10870,97,INTC,2024-12-04,2024-12-27,15095.2,15950.63,47,855.43
10871,97,NVDA,2024-12-13,2025-01-06,14221.51,15338.83,43,1117.31
10872,97,NVDA,2024-12-16,2025-01-05,14009.16,12783.3,91,-1225.86
10873,97,MSFT,2024-12-19,2025-01-04,13442.99,13215.51,13,-227.48
10874,97,AMZN,2024-12-28,2025-01-27,9843.76,9852.09,28,8.33
10875,98,NFLX,2023-01-01,2023-01-07,37740.18,36024.16,1,-1716.03
10876,98,AMZN,2023-01-08,2023-01-17,44431.02,46187.27,95,1756.25
10877,98,TSLA,2023-01-14,2023-01-17,69725.48,74227.27,6,4501.79
10878,98,NVDA,2023-01-16,2023-01-19,34141.81,34985.14,77,843.34
10879,98,AMD,2023-01-17,2023-01-21,19553.94,18766.87,52,-787.07
10880,98,AMZN,2023-01-18,2023-01-29,35434.54,34187.4,37,-1247.14
10881,98,MSFT,2023-01-22,2023-02-05,47848.92,51219.15,59,3370.23
10882,98,NVDA,2023-01-24,2023-01-30,41940.09,40754.3,31,-1185.79
10883,98,MSFT,2023-01-28,2023-01-30,38165.54,39684.79,32,1519.25
10884,98,META,2023-01-31,2023-02-11,58743.96,56766.62,57,-1977.34
10885,98,NVDA,2023-02-02,2023-02-07,46392.75,47909.11,12,1516.36
10886,98,AMZN,2023-02-09,2023-02-17,31298.22,34288.86,53,2990.64
10887,98,NVDA,2023-02-13,2023-02-21,67672.21,68502.45,6,830.24
10888,98,MSFT,2023-02-20,2023-02-25,64093.81,61366.38,52,-2727.43
10889,98,AMD,2023-02-22,2023-03-02,61793.14,60376.85,44,-1416.29
10890,98,NVDA,2023-02-25,2023-02-27,51462.08,55046.72,98,3584.64
10891,98,AMZN,2023-03-01,2023-03-07,20505.64,19248.86,42,-1256.79
10892,98,NFLX,2023-03-05,2023-03-12,26555.3,24376.94,54,-2178.36
10893,98,GOOGL,2023-03-07,2023-03-11,35250.35,35611.63,87,361.28
10894,98,AAPL,2023-03-08,2023-03-16,30877.12,30082.64,61,-794.48
10895,98,AMZN,2023-03-14,2023-03-18,66471.66,68744.35,93,2272.69
10896,98,AMZN,2023-03-18,2023-03-21,64708.94,62457.59,1,-2251.35
10897,98,TSLA,2023-03-19,2023-04-01,25463.26,24951.88,88,-511.38
10898,98,TSLA,2023-03-26,2023-04-05,62852.25,69362.4,6,6510.16
10899,98,NFLX,2023-03-30,2023-04-10,48771.64,53463.67,41,4692.04
10900,98,NVDA,2023-03-31,2023-04-03,50308.93,49080.29,10,-1228.64
10901,98,MSFT,2023-04-07,2023-04-10,25847.39,26382.71,67,535.32
10902,98,INTC,2023-04-13,2023-04-28,27003.72,32018.36,59,5014.63
10903,98,GOOGL,2023-04-17,2023-04-22,61430.68,68394.21,24,6963.53
10904,98,INTC,2023-04-24,2023-05-01,26823.55,27079.94,25,256.39
10905,98,GOOGL,2023-05-01,2023-05-15,54710.29,53257.75,98,-1452.54
10906,98,META,2023-05-03,2023-05-05,83215.68,83159.33,48,-56.35
10907,98,INTC,2023-05-09,2023-05-19,21797.12,24863.29,94,3066.17
10908,98,TSLA,2023-05-12,2023-05-25,89242.31,88974.27,11,-268.03
10909,98,NFLX,2023-05-15,2023-05-22,91772.06,105875.46,8,14103.4
10910,98,NVDA,2023-05-19,2023-05-30,26264.44,24878.46,25,-1385.98
10911,98,AMD,2023-05-22,2023-06-06,25066.8,19358.28,91,-5708.53
10912,98,META,2023-05-23,2023-05-28,33132.19,29189.49,19,-3942.7
10913,98,META,2023-05-24,2023-05-28,25957.09,27227.84,88,1270.75
10914,98,AMZN,2023-05-28,2023-06-05,36217.63,32380.96,68,-3836.67
10915,98,MSFT,2023-06-03,2023-06-15,64496.79,56781.7,43,-7715.09
10916,98,AAPL,2023-06-09,2023-06-20,35492.72,36095.4,19,602.67
10917,98,MSFT,2023-06-10,2023-06-16,81629.43,90725.64,100,9096.2
10918,98,AMD,2023-06-11,2023-06-18,55330.17,57316.02,40,1985.85
10919,98,AMZN,2023-06-17,2023-06-27,40866.49,43258.52,100,2392.03
10920,98,GOOGL,2023-06-18,2023-06-21,23737.15,20900.88,78,-2836.27
10921,98,AMZN,2023-06-19,2023-06-24,86377.09,91685.77,51,5308.67
10922,98,TSLA,2023-06-22,2023-07-05,30062.06,27673.03,29,-2389.03
10923,98,AAPL,2023-06-24,2023-06-29,20456.08,21411.51,31,955.43
10924,98,AMZN,2023-07-01,2023-07-08,26232.78,24745.63,91,-1487.15
10925,98,NFLX,2023-07-05,2023-07-18,67381.67,72375.56,25,4993.89
10926,99,TSLA,2023-01-01,2023-01-24,13675.53,14261.81,16,586.27
10927,99,NFLX,2023-01-08,2023-02-06,8659.92,9544.7,30,884.78
10928,99,NVDA,2023-01-15,2023-02-03,17776.32,19798.98,82,2022.66
10929,99,META,2023-01-18,2023-01-26,9172.59,8994.03,2,-178.56
10930,99,NVDA,2023-01-28,2023-02-16,12747.17,13029.24,15,282.07
10931,99,GOOGL,2023-01-31,2023-02-15,19885.95,21956.45,71,2070.5
10932,99,NFLX,2023-02-05,2023-02-16,16887.4,16655.28,12,-232.13
10933,99,AMD,2023-02-15,2023-03-12,16726.9,16101.51,49,-625.39
10934,99,INTC,2023-02-23,2023-03-03,15889.25,15300.96,49,-588.29
10935,99,AMZN,2023-03-05,2023-03-24,9292.08,8691.76,5,-600.31
10936,99,GOOGL,2023-03-13,2023-04-06,11296.08,12492.77,64,1196.69
10937,99,MSFT,2023-03-17,2023-04-13,19502.63,19923.7,4,421.07
10938,99,AMZN,2023-03-23,2023-03-29,9610.82,9606.6,93,-4.22
10939,99,TSLA,2023-03-31,2023-04-23,11307.49,12468.87,100,1161.38
10940,99,MSFT,2023-04-04,2023-04-28,12080.48,11830.1,32,-250.38
10941,99,META,2023-04-10,2023-04-30,9205.04,9894.09,49,689.05
10942,99,AMD,2023-04-16,2023-05-11,11850.93,11919.35,4,68.42
10943,99,META,2023-04-26,2023-05-20,11765.64,12542.32,93,776.68
10944,99,META,2023-05-03,2023-05-09,15807.8,15889.34,45,81.54
10945,99,AMZN,2023-05-12,2023-05-28,11598.11,12010.36,95,412.25
10946,99,NFLX,2023-05-17,2023-06-09,9848.04,10166.78,48,318.74
10947,99,AMZN,2023-05-23,2023-05-28,9469.3,9454.81,49,-14.49
10948,99,NVDA,2023-06-02,2023-06-07,7832.9,8038.3,51,205.4
10949,99,AMZN,2023-06-09,2023-06-14,11788.48,11425.48,69,-363.0
10950,99,NVDA,2023-06-19,2023-07-07,16364.28,16041.0,84,-323.28
10951,99,NVDA,2023-06-24,2023-07-13,18469.54,20318.04,75,1848.5
10952,99,NVDA,2023-06-28,2023-07-16,16234.88,16314.15,98,79.27
10953,99,MSFT,2023-07-01,2023-07-26,17995.4,16633.79,95,-1361.61
10954,99,AAPL,2023-07-10,2023-07-18,13029.74,13227.08,66,197.34
10955,99,INTC,2023-07-19,2023-08-16,10484.72,10631.29,4,146.57
10956,99,AAPL,2023-07-23,2023-08-22,19493.49,21786.4,56,2292.91
10957,99,META,2023-07-29,2023-08-21,9290.3,10833.82,76,1543.52
10958,99,MSFT,2023-08-02,2023-08-25,16213.65,17874.26,72,1660.61
10959,99,AAPL,2023-08-05,2023-08-30,14364.16,15253.27,7,889.12
10960,99,TSLA,2023-08-15,2023-08-26,14004.54,14926.72,64,922.18
10961,99,AAPL,2023-08-20,2023-09-15,16851.24,17156.16,68,304.92
10962,99,NFLX,2023-08-25,2023-09-10,15116.55,15373.89,60,257.34
10963,99,META,2023-09-04,2023-09-24,16303.29,16564.58,11,261.3
10964,99,TSLA,2023-09-07,2023-10-03,14217.76,14719.62,18,501.86
10965,99,MSFT,2023-09-17,2023-10-08,17821.28,20506.19,13,2684.91
10966,100,TSLA,2023-01-01,2023-01-06,14000.44,13459.8,40,-540.64
10967,100,GOOGL,2023-01-02,2023-01-03,8818.56,9281.97,58,463.41
10968,100,TSLA,2023-01-03,2023-01-06,6546.0,6577.63,47,31.63
10969,100,INTC,2023-01-05,2023-01-10,15240.52,16654.25,15,1413.73
10970,100,AMZN,2023-01-07,2023-01-09,23349.84,24350.88,5,1001.03
10971,100,TSLA,2023-01-07,2023-01-08,21728.86,23715.93,48,1987.06
10972,100,NFLX,2023-01-07,2023-01-09,21805.81,23972.73,73,2166.91
10973,100,INTC,2023-01-09,2023-01-12,22547.65,23861.12,68,1313.47
10974,100,AAPL,2023-01-11,2023-01-13,6717.42,7101.48,6,384.06
10975,100,TSLA,2023-01-12,2023-01-16,10701.31,10950.41,14,249.1
10976,100,AMD,2023-01-13,2023-01-17,14684.81,16071.89,35,1387.08
10977,100,GOOGL,2023-01-15,2023-01-19,17613.43,18126.0,61,512.58
10978,100,AMD,2023-01-17,2023-01-20,16853.48,17726.79,16,873.31
10979,100,NFLX,2023-01-19,2023-01-21,6581.68,6522.07,15,-59.61
10980,100,NFLX,2023-01-21,2023-01-25,23010.32,23897.52,66,887.2
10981,100,INTC,2023-01-22,2023-01-25,11493.16,12059.34,58,566.18
10982,100,INTC,2023-01-23,2023-01-25,15860.39,16891.13,79,1030.74
10983,100,META,2023-01-24,2023-01-27,9222.0,9716.67,71,494.67
10984,100,AMZN,2023-01-26,2023-01-28,8304.8,8770.21,31,465.41
10985,100,INTC,2023-01-28,2023-02-01,5923.77,5595.28,75,-328.48
10986,100,AMZN,2023-01-30,2023-02-03,8563.63,9430.93,23,867.3
10987,100,INTC,2023-01-30,2023-02-01,9479.81,10205.99,11,726.19
10988,100,TSLA,2023-01-30,2023-02-01,16739.23,17387.0,90,647.77
10989,100,INTC,2023-01-30,2023-02-02,17111.45,17797.84,82,686.39
10990,100,NFLX,2023-01-31,2023-02-01,16984.69,17178.87,49,194.18
10991,100,INTC,2023-01-31,2023-02-01,8179.8,9135.9,12,956.1
10992,100,GOOGL,2023-02-02,2023-02-06,18379.32,17551.01,74,-828.31
10993,100,AAPL,2023-02-04,2023-02-06,15892.61,16204.24,31,311.62
10994,100,GOOGL,2023-02-05,2023-02-07,7539.32,8271.82,10,732.5
10995,100,GOOGL,2023-02-07,2023-02-12,11067.06,11654.26,72,587.2
10996,100,TSLA,2023-02-08,2023-02-09,10881.5,11744.35,83,862.85
10997,100,NFLX,2023-02-09,2023-02-14,10958.29,11290.8,66,332.51
10998,100,AMZN,2023-02-09,2023-02-12,13637.01,12749.74,31,-887.28
10999,100,NVDA,2023-02-09,2023-02-12,9881.61,10625.41,55,743.81
11000,100,META,2023-02-09,2023-02-10,6369.7,5934.89,77,-434.81
11001,100,NFLX,2023-02-09,2023-02-14,15746.56,15770.61,33,24.04
11002,100,NVDA,2023-02-10,2023-02-15,16294.05,17703.35,15,1409.3
11003,100,INTC,2023-02-10,2023-02-15,6997.71,6694.06,52,-303.65
11004,100,AMZN,2023-02-10,2023-02-15,16149.89,16189.08,38,39.19
11005,100,INTC,2023-02-10,2023-02-11,18079.45,17692.94,30,-386.51
11006,100,INTC,2023-02-11,2023-02-13,13182.56,13331.25,18,148.69
11007,100,NFLX,2023-02-11,2023-02-13,17383.5,16089.55,57,-1293.95
11008,100,AAPL,2023-02-11,2023-02-16,8055.26,7964.7,43,-90.56
11009,100,META,2023-02-12,2023-02-14,10690.68,11522.33,84,831.65
11010,100,AAPL,2023-02-14,2023-02-18,18016.11,18875.07,98,858.96
11011,100,NFLX,2023-02-15,2023-02-18,19629.24,20065.6,62,436.37
11012,100,NFLX,2023-02-16,2023-02-20,8450.4,8143.86,11,-306.54
11013,100,NVDA,2023-02-18,2023-02-21,8966.28,8868.51,10,-97.77
11014,100,AMZN,2023-02-18,2023-02-21,21607.03,20279.31,39,-1327.71
11015,100,AMD,2023-02-18,2023-02-20,16928.46,17552.95,32,624.49
11016,100,AMZN,2023-02-19,2023-02-20,16334.06,16422.44,89,88.38
11017,100,INTC,2023-02-19,2023-02-23,14996.48,15675.67,5,679.19
11018,100,AAPL,2023-02-20,2023-02-22,8052.87,7910.99,21,-141.88
11019,100,AAPL,2023-02-21,2023-02-26,10745.36,10180.94,66,-564.42
11020,100,AMZN,2023-02-22,2023-02-24,22146.66,20554.82,76,-1591.84
11021,100,TSLA,2023-02-23,2023-02-27,17894.52,19296.05,46,1401.53
11022,100,GOOGL,2023-02-25,2023-02-27,7049.68,7422.35,33,372.68
11023,100,TSLA,2023-02-27,2023-03-01,5926.68,6249.29,13,322.61
11024,100,AAPL,2023-03-01,2023-03-06,9776.48,10111.08,59,334.59
11025,100,AMZN,2023-03-02,2023-03-07,13618.87,13437.91,41,-180.95
11026,100,META,2023-03-04,2023-03-05,16637.7,15720.95,74,-916.75
11027,100,META,2023-03-05,2023-03-07,17724.1,17803.09,83,78.99
11028,100,MSFT,2023-03-07,2023-03-10,15397.99,14954.33,8,-443.66
11029,100,NFLX,2023-03-07,2023-03-08,20074.34,20649.23,19,574.89
11030,100,INTC,2023-03-08,2023-03-13,14635.54,14937.16,34,301.62
11031,100,INTC,2023-03-09,2023-03-11,16619.31,15476.41,36,-1142.9
11032,100,MSFT,2023-03-10,2023-03-12,21898.01,21007.19,1,-890.82
11033,100,AMD,2023-03-10,2023-03-15,9844.13,10728.65,65,884.52
11034,100,INTC,2023-03-10,2023-03-15,20157.48,22533.66,79,2376.18
11035,100,INTC,2023-03-11,2023-03-12,17090.55,18923.3,20,1832.75
11036,100,AMZN,2023-03-11,2023-03-13,14271.59,12584.94,58,-1686.64
11037,100,AMD,2023-03-12,2023-03-14,18073.38,19451.12,40,1377.74
11038,100,AMZN,2023-03-14,2023-03-15,21010.85,22178.48,12,1167.64
11039,100,META,2023-03-14,2023-03-18,6669.9,6711.27,25,41.36
11040,100,AAPL,2023-03-14,2023-03-18,10559.61,10419.19,51,-140.42
11041,100,NVDA,2023-03-15,2023-03-16,13398.84,13021.57,37,-377.27
11042,100,AMZN,2023-03-16,2023-03-20,15553.89,15763.78,39,209.89
11043,100,NVDA,2023-03-16,2023-03-19,17359.41,18968.5,54,1609.09
11044,100,GOOGL,2023-03-17,2023-03-18,20813.0,22003.35,16,1190.35
11045,100,TSLA,2023-03-17,2023-03-20,17849.23,15882.95,33,-1966.28
11046,100,NVDA,2023-03-19,2023-03-24,12868.49,12035.8,90,-832.69
11047,100,INTC,2023-03-21,2023-03-23,14081.57,15267.61,32,1186.04
11048,100,MSFT,2023-03-23,2023-03-26,12388.4,12413.32,63,24.92
11049,100,META,2023-03-23,2023-03-27,8147.19,7956.0,86,-191.19
11050,100,TSLA,2023-03-23,2023-03-25,13279.76,13267.0,50,-12.76
11051,100,META,2023-03-24,2023-03-25,7482.1,7959.46,44,477.36
11052,100,AAPL,2023-03-26,2023-03-30,9159.45,8569.46,7,-589.99
11053,100,INTC,2023-03-28,2023-04-01,18372.15,18384.25,32,12.1
11054,100,NFLX,2023-03-28,2023-04-02,14988.38,16521.49,7,1533.1
11055,100,TSLA,2023-03-28,2023-04-02,24672.28,24420.54,14,-251.74
11056,100,MSFT,2023-03-29,2023-03-31,15200.05,18795.4,18,3595.35
11057,100,MSFT,2023-03-30,2023-04-02,10647.86,10448.83,98,-199.03
11058,100,NVDA,2023-04-01,2023-04-03,17808.47,18349.04,22,540.57
11059,100,NFLX,2023-04-01,2023-04-04,11400.98,12584.06,14,1183.08
11060,100,TSLA,2023-04-03,2023-04-06,16870.59,15886.23,9,-984.36
11061,100,AMZN,2023-04-04,2023-04-09,5219.82,4848.87,78,-370.95
11062,100,MSFT,2023-04-04,2023-04-08,11703.28,10672.06,86,-1031.22
11063,100,META,2023-04-05,2023-04-10,23012.4,23791.41,43,779.0
11064,100,GOOGL,2023-04-07,2023-04-08,11674.08,12256.35,28,582.27
11065,100,AAPL,2023-04-07,2023-04-11,8919.67,9148.77,47,229.11
11066,100,INTC,2023-04-08,2023-04-10,11811.69,12178.89,44,367.2
11067,100,AMZN,2023-04-10,2023-04-11,7624.75,8664.24,56,1039.49
11068,100,INTC,2023-04-11,2023-04-16,17292.69,17071.85,57,-220.83
11069,100,NFLX,2023-04-11,2023-04-12,18985.4,18901.82,48,-83.57
11070,100,AAPL,2023-04-13,2023-04-18,16387.59,17326.31,73,938.71
11071,100,META,2023-04-13,2023-04-16,16240.66,16193.74,95,-46.92
11072,100,MSFT,2023-04-13,2023-04-18,14524.07,14793.65,22,269.58
11073,100,MSFT,2023-04-13,2023-04-18,15363.52,14071.55,83,-1291.96
11074,100,INTC,2023-04-13,2023-04-16,19886.49,20491.83,74,605.33
11075,100,MSFT,2023-04-13,2023-04-18,24935.68,26610.61,65,1674.93
11076,100,AAPL,2023-04-14,2023-04-17,11990.74,12525.06,37,534.32
11077,100,AMZN,2023-04-14,2023-04-15,18565.37,18871.96,66,306.59
11078,100,GOOGL,2023-04-14,2023-04-18,8991.25,9460.27,75,469.02
11079,100,NVDA,2023-04-16,2023-04-21,11380.58,11255.6,37,-124.98
11080,100,AAPL,2023-04-16,2023-04-20,12821.88,13428.63,20,606.75
11081,100,AAPL,2023-04-17,2023-04-18,19998.28,21018.29,91,1020.01
11082,100,AAPL,2023-04-17,2023-04-18,14161.03,14211.17,39,50.14
11083,100,AMD,2023-04-18,2023-04-20,6859.01,7095.19,80,236.18
11084,100,TSLA,2023-04-18,2023-04-21,21174.06,23408.72,40,2234.66
11085,100,AMD,2023-04-20,2023-04-25,19559.14,19583.5,66,24.36
11086,100,INTC,2023-04-22,2023-04-26,6937.94,7073.17,47,135.23
11087,100,AMD,2023-04-23,2023-04-26,8233.57,7718.39,10,-515.18
11088,100,INTC,2023-04-25,2023-04-27,13246.41,13705.67,24,459.26
11089,100,TSLA,2023-04-26,2023-04-27,18529.14,20085.56,85,1556.42
11090,100,INTC,2023-04-26,2023-04-30,11146.83,12655.06,42,1508.23
11091,100,META,2023-04-28,2023-04-29,6704.61,7120.14,40,415.52
11092,100,GOOGL,2023-04-29,2023-05-04,6409.35,6538.3,41,128.95
11093,100,AMD,2023-04-29,2023-05-01,12465.17,13111.03,15,645.86
11094,100,GOOGL,2023-05-01,2023-05-02,17291.34,18058.08,13,766.74
11095,100,NVDA,2023-05-01,2023-05-02,17093.15,16965.18,41,-127.97
11096,100,TSLA,2023-05-03,2023-05-05,9562.52,11013.42,46,1450.9
11097,100,META,2023-05-03,2023-05-08,16337.43,16465.43,31,127.99
11098,100,AAPL,2023-05-03,2023-05-05,15065.01,17104.28,33,2039.26
11099,100,META,2023-05-05,2023-05-07,12652.38,11703.38,93,-949.01
11100,100,NFLX,2023-05-05,2023-05-09,15078.53,14486.55,51,-591.98
11101,100,NVDA,2023-05-05,2023-05-06,14935.57,16174.18,32,1238.61
11102,100,GOOGL,2023-05-07,2023-05-08,10151.27,11034.59,41,883.31
11103,100,AMD,2023-05-07,2023-05-10,14895.73,16194.7,31,1298.98
11104,100,NFLX,2023-05-07,2023-05-11,13818.07,14404.07,6,586.0
11105,100,META,2023-05-08,2023-05-12,18242.96,17259.02,4,-983.94
11106,100,GOOGL,2023-05-09,2023-05-11,11528.3,11924.17,94,395.86
11107,100,TSLA,2023-05-11,2023-05-16,17238.92,16904.61,64,-334.31
11108,100,AAPL,2023-05-13,2023-05-17,8218.25,8316.62,39,98.37
11109,100,NFLX,2023-05-14,2023-05-19,5366.09,5163.2,64,-202.89
11110,100,NFLX,2023-05-16,2023-05-18,6872.47,7005.25,6,132.78
11111,100,AAPL,2023-05-16,2023-05-19,6282.36,6156.75,38,-125.61
11112,100,AAPL,2023-05-16,2023-05-17,18788.62,20718.07,28,1929.45
11113,100,INTC,2023-05-16,2023-05-19,22403.75,21601.95,3,-801.81
11114,100,NFLX,2023-05-16,2023-05-20,15499.04,16292.21,37,793.17
11115,101,AMZN,2023-01-01,2023-01-07,76694.74,77450.54,56,755.8
11116,101,AMD,2023-01-03,2023-01-09,40252.1,42512.67,56,2260.57
11117,101,INTC,2023-01-04,2023-01-15,68748.57,70082.82,27,1334.25
11118,101,GOOGL,2023-01-10,2023-01-14,53424.97,57243.96,56,3818.99
11119,101,NVDA,2023-01-14,2023-01-25,47965.53,48103.44,41,137.91
11120,101,MSFT,2023-01-19,2023-01-24,30884.45,36367.83,85,5483.38
11121,101,AMD,2023-01-24,2023-02-07,37385.83,38345.33,22,959.5
11122,101,GOOGL,2023-01-29,2023-02-09,72572.38,75752.81,49,3180.43
11123,101,NFLX,2023-01-31,2023-02-12,45096.6,48261.18,22,3164.58
11124,101,AMD,2023-02-06,2023-02-16,78834.6,78178.47,55,-656.13
11125,101,AAPL,2023-02-12,2023-02-14,90815.3,85975.67,95,-4839.64
11126,101,GOOGL,2023-02-16,2023-02-22,94629.08,103465.54,84,8836.46
11127,101,GOOGL,2023-02-18,2023-02-25,40320.77,41572.2,99,1251.43
11128,101,INTC,2023-02-22,2023-02-25,34888.54,39308.58,79,4420.04
11129,101,MSFT,2023-02-27,2023-03-06,58205.75,60264.34,31,2058.59
11130,101,TSLA,2023-03-04,2023-03-19,23185.08,21442.68,93,-1742.39
11131,101,NVDA,2023-03-05,2023-03-17,36673.45,41836.9,76,5163.45
11132,101,GOOGL,2023-03-10,2023-03-22,56266.47,52588.91,84,-3677.56
11133,101,NFLX,2023-03-11,2023-03-18,20672.57,20378.57,40,-294.0
11134,101,AAPL,2023-03-13,2023-03-26,34398.98,39357.13,45,4958.15
11135,101,AAPL,2023-03-14,2023-03-29,30268.85,32844.5,84,2575.65
11136,101,AAPL,2023-03-18,2023-03-27,49983.99,48965.57,48,-1018.42
11137,101,META,2023-03-22,2023-04-04,66740.03,73806.28,71,7066.25
11138,101,INTC,2023-03-27,2023-04-07,43125.44,47243.83,85,4118.4
11139,101,GOOGL,2023-03-30,2023-04-10,58846.41,60942.34,52,2095.93
11140,101,TSLA,2023-04-04,2023-04-18,61271.4,62949.68,59,1678.28
11141,101,TSLA,2023-04-07,2023-04-17,31242.0,35405.73,91,4163.73
11142,101,GOOGL,2023-04-11,2023-04-15,79490.07,75841.55,10,-3648.51
11143,101,INTC,2023-04-18,2023-04-28,32076.94,31288.9,42,-788.04
11144,101,META,2023-04-19,2023-04-26,38572.73,36145.63,79,-2427.09
11145,101,AMZN,2023-04-20,2023-04-30,26307.52,30011.5,95,3703.98
11146,101,NVDA,2023-04-23,2023-04-29,68459.01,66877.72,22,-1581.29
11147,101,AMZN,2023-04-29,2023-05-06,37767.3,36207.04,43,-1560.26
11148,101,AAPL,2023-05-04,2023-05-07,63119.9,62253.87,25,-866.02
11149,101,MSFT,2023-05-06,2023-05-19,80571.01,77614.77,79,-2956.24
11150,101,INTC,2023-05-09,2023-05-16,42338.83,39414.87,13,-2923.96
11151,101,AMZN,2023-05-12,2023-05-20,59913.87,55524.57,85,-4389.3
11152,101,MSFT,2023-05-14,2023-05-17,98941.27,102439.03,91,3497.77
11153,101,NFLX,2023-05-20,2023-05-22,30324.2,28576.03,53,-1748.17
11154,101,GOOGL,2023-05-25,2023-05-31,33787.05,34002.89,14,215.84
11155,101,GOOGL,2023-05-28,2023-06-12,68279.13,75172.44,55,6893.3
11156,101,INTC,2023-06-04,2023-06-12,62742.96,65410.49,46,2667.53
11157,101,AAPL,2023-06-11,2023-06-13,19892.1,20042.97,43,150.87
11158,101,GOOGL,2023-06-18,2023-06-24,47414.14,42133.33,63,-5280.81
11159,101,GOOGL,2023-06-19,2023-06-28,37933.23,42066.4,19,4133.17
11160,101,NFLX,2023-06-21,2023-06-27,61308.41,67225.61,54,5917.19
11161,101,AAPL,2023-06-23,2023-07-08,30968.01,26268.13,60,-4699.88
11162,101,NVDA,2023-06-28,2023-07-11,33173.83,37377.14,87,4203.31
11163,101,MSFT,2023-06-30,2023-07-05,39634.49,38507.02,70,-1127.48
11164,101,NFLX,2023-07-06,2023-07-10,58455.32,57096.43,11,-1358.89
11165,101,INTC,2023-07-11,2023-07-14,66576.44,66201.28,68,-375.16
11166,101,GOOGL,2023-07-18,2023-07-30,48478.47,52194.95,73,3716.47
11167,101,NFLX,2023-07-24,2023-07-31,57867.05,49778.08,40,-8088.97
11168,101,AMZN,2023-07-31,2023-08-13,52640.27,48270.17,96,-4370.1
11169,101,MSFT,2023-08-06,2023-08-10,23823.03,22534.68,16,-1288.35
11170,101,AMZN,2023-08-13,2023-08-17,44422.68,38326.59,96,-6096.09
11171,101,NFLX,2023-08-17,2023-08-28,28498.0,27051.11,32,-1446.89
11172,101,MSFT,2023-08-21,2023-09-05,62052.6,65995.39,10,3942.79
11173,101,GOOGL,2023-08-23,2023-08-29,57053.64,52051.1,27,-5002.54
11174,101,AMD,2023-08-28,2023-08-31,73371.33,75774.55,69,2403.22
11175,101,AAPL,2023-08-29,2023-09-06,33468.27,34010.6,31,542.33
11176,101,AMZN,2023-08-31,2023-09-15,23612.6,22810.85,94,-801.74
11177,101,AAPL,2023-09-04,2023-09-18,75195.24,72835.02,34,-2360.22
11178,101,MSFT,2023-09-09,2023-09-11,31102.48,34156.07,69,3053.59
11179,101,GOOGL,2023-09-11,2023-09-21,32335.7,32844.45,3,508.75
11180,101,AMD,2023-09-18,2023-10-01,40155.93,45566.04,39,5410.11
11181,101,AAPL,2023-09-22,2023-09-29,35358.84,34128.4,12,-1230.45
11182,101,AMD,2023-09-28,2023-09-30,55796.11,66310.39,9,10514.28
11183,101,META,2023-09-30,2023-10-04,51247.31,50920.23,10,-327.08
11184,101,NFLX,2023-10-03,2023-10-05,55330.57,55005.73,12,-324.84
11185,101,META,2023-10-08,2023-10-10,76022.02,74597.55,67,-1424.47
11186,101,AMD,2023-10-10,2023-10-18,65232.19,64590.13,55,-642.06
11187,101,GOOGL,2023-10-11,2023-10-20,75262.81,81339.96,58,6077.15
11188,101,META,2023-10-16,2023-10-20,62897.79,67456.61,9,4558.83
11189,101,NFLX,2023-10-23,2023-11-03,96284.76,106888.22,74,10603.45
11190,101,GOOGL,2023-10-28,2023-11-12,38477.13,36639.54,2,-1837.59
11191,101,META,2023-11-04,2023-11-16,27953.58,25620.02,3,-2333.56
11192,101,NFLX,2023-11-06,2023-11-11,28200.08,27502.43,40,-697.64
11193,101,GOOGL,2023-11-12,2023-11-18,40900.71,41758.49,93,857.78
11194,101,MSFT,2023-11-14,2023-11-20,58483.22,56086.42,17,-2396.8
11195,101,MSFT,2023-11-17,2023-11-19,63018.68,70055.01,47,7036.33
11196,101,META,2023-11-21,2023-12-06,32573.71,32121.9,3,-451.8
11197,101,MSFT,2023-11-22,2023-12-07,30141.89,31222.3,1,1080.41
11198,101,MSFT,2023-11-26,2023-11-28,50642.53,52140.25,38,1497.72
11199,101,AMZN,2023-12-02,2023-12-07,22989.59,23367.46,31,377.87
11200,101,NFLX,2023-12-03,2023-12-10,43479.29,44712.07,96,1232.78
11201,101,AAPL,2023-12-06,2023-12-17,30222.96,33016.51,18,2793.55
11202,101,NVDA,2023-12-09,2023-12-22,50381.32,55078.54,98,4697.22
11203,101,GOOGL,2023-12-13,2023-12-25,71746.73,78616.59,17,6869.86
